dataset,analysis_unit,unit_id,canonical_sha256,member_N,circuits,baseline_method,Bstar__log_fidelity,Bstar__fidelity,M4_minus_Bstar_delta_logF,M4_over_Bstar_ratio,M1__log_fidelity,M1__transfers,M1__idle_exposures,M1__move_batches,M1__move_time_us,M1__algorithm_time_s,M1__log_atom_transfer,M1__log_idle_excitation,M1__log_coherence_linear,M1__fidelity,M2__log_fidelity,M2__transfers,M2__idle_exposures,M2__move_batches,M2__move_time_us,M2__algorithm_time_s,M2__log_atom_transfer,M2__log_idle_excitation,M2__log_coherence_linear,M2__fidelity,M4__log_fidelity,M4__transfers,M4__idle_exposures,M4__move_batches,M4__move_time_us,M4__algorithm_time_s,M4__log_atom_transfer,M4__log_idle_excitation,M4__log_coherence_linear,M4__fidelity
qmap154,canonical_sha256_cluster_mean,6bc06c9ebf9b722cea0f989fdc71fc87334708b05c6828266ddb11ced211db99,6bc06c9ebf9b722cea0f989fdc71fc87334708b05c6828266ddb11ced211db99,1,"[""one-two-three-v0_97""]",M1,-1.3517853274753868,0.2587778447905249,-0.017726908310521816,0.9824292890016298,-1.3517853274753868,536.0,0.0,237.0,22329.19400301642,9.036644375,-0.5362681788007744,0.0,-0.10250108311846956,0.2587778447905249,-1.3520487419024552,536.0,0.0,236.0,22198.261669218064,0.038948625,-0.5362681788007744,0.0,-0.10276449754553789,0.2587096879499431,-1.3695122357859086,358.0,88.0,167.0,16744.080530251096,13.208322167,-0.3581791194229053,-0.22027545919442598,-0.07804159161243449,0.2542309340669295
qmap154,canonical_sha256_cluster_mean,6ecd393a830744f5c1bbf3964bc813e7b8d940c7a39755f70e86d425b203bd44,6ecd393a830744f5c1bbf3964bc813e7b8d940c7a39755f70e86d425b203bd44,1,"[""sym9_146""]",M1,-1.7140184820912978,0.18014044504276833,0.009572762889282993,1.009618728338988,-1.7140184820912978,600.0,0.0,227.0,23100.31698383188,14.947579792,-0.6003002001501206,0.0,-0.2884495795540688,0.18014044504276833,-1.7340904168877782,600.0,0.0,208.0,25547.66945086616,0.033685,-0.6003002001501206,0.0,-0.3085215143505493,0.1765607239232403,-1.7044457192020148,364.0,112.0,159.0,18921.676206815646,28.598268917,-0.36418212142440654,-0.2803505844292694,-0.23464431096123053,0.18187316704649908
qmap154,canonical_sha256_cluster_mean,7568bb9bf97b4ad2d03827ff66ea80cbed58e1fa811c3c6924e3154f8ac015f0,7568bb9bf97b4ad2d03827ff66ea80cbed58e1fa811c3c6924e3154f8ac015f0,1,"[""rd53_133""]",M1,-2.7377746683683317,0.06471419732667412,-0.03450742796584905,0.966081163641949,-2.7377746683683317,1044.0,0.0,447.0,42336.77260045512,13.510339209,-1.0445223482612098,0.0,-0.2896707163610294,0.06471419732667412,-2.7434857265327874,1044.0,0.0,447.0,43302.48155893195,0.075707625,-1.0445223482612098,0.0,-0.2953817745254851,0.06434566414058442,-2.7722820963341808,734.0,162.0,337.0,35065.08642714838,25.565573083,-0.7343672448503142,-0.40550709533519325,-0.2288261524025808,0.06251916705750804
qmap154,canonical_sha256_cluster_mean,7a422c31684da3e6854600d1c69901b391b2a7ddcf39fc3caada4e1000f7d33e,7a422c31684da3e6854600d1c69901b391b2a7ddcf39fc3caada4e1000f7d33e,1,"[""alu-v1_28""]",M2,-0.1939751959858568,0.8236783345442589,0.0008900515949517851,1.000890447808414,-0.19464140243593156,80.0,0.0,32.0,3068.635271594532,6.260338459,-0.08004002668668275,0.0,-0.014174092619383905,0.8231297774714176,-0.1939751959858568,80.0,0.0,30.0,2869.325829159886,0.00631125,-0.08004002668668275,0.0,-0.01350788616930917,0.8236783345442589,-0.19308514439090502,54.0,11.0,24.0,2433.9338133026667,2.888394542,-0.054027018013510855,-0.027534432399303248,-0.011096410848226013,0.8244117771120919
qmap154,canonical_sha256_cluster_mean,7d1896dcc5d2410f21980ed3439eddb034338ed3bc420cbd08732a56ab8a5acb,7d1896dcc5d2410f21980ed3439eddb034338ed3bc420cbd08732a56ab8a5acb,1,"[""4mod5-v0_19""]",M1,-0.170547369897112,0.843203146236282,-0.002007639167525832,0.9979943747919942,-0.170547369897112,68.0,0.0,32.0,3096.603654854586,5.442179791,-0.06803402268368033,0.0,-0.01331132776666331,0.843203146236282,-0.17120292272792528,68.0,0.0,32.0,3136.7337624436987,0.005956667,-0.06803402268368033,0.0,-0.01396688059747659,0.8426505631703021,-0.17255500906463783,46.0,11.0,22.0,2291.029321276628,2.47848425,-0.04602301534484258,-0.027534432399303248,-0.009795541873723664,0.8415119967507206
qmap154,canonical_sha256_cluster_mean,8005c69009fdf9618f28c60c160a00e576cac183c5a275d2382af5d76f812b14,8005c69009fdf9618f28c60c160a00e576cac183c5a275d2382af5d76f812b14,1,"[""alu-v3_35""]",M2,-0.1972327764922202,0.8209995016839294,0.002031068736146918,1.0020331327534029,-0.19769441439268592,84.0,0.0,34.0,3242.819722750612,6.3079355,-0.08404202802101689,0.0,-0.014125238268810111,0.8206205846656462,-0.1972327764922202,84.0,0.0,32.0,3052.7126701052516,0.005919458,-0.08404202802101689,0.0,-0.013663600368344402,0.8209995016839294,-0.1952017077560733,52.0,13.0,23.0,2348.2464029940106,3.11009625,-0.05202601734634379,-0.0325406928355402,-0.011107849471330379,0.8226687026613304
qmap154,canonical_sha256_cluster_mean,8314441e90c48c8308a3339a2101e26dc418327808ac370bf91fb6603ef666dd,8314441e90c48c8308a3339a2101e26dc418327808ac370bf91fb6603ef666dd,1,"[""cm82a_208""]",M1,-3.12461020746409,0.04395406325046809,-0.032170474311120856,0.9683414906591244,-3.12461020746409,1164.0,0.0,496.0,48436.27428226652,14.65944825,-1.164582388291234,0.0,-0.383054718356771,0.04395406325046809,-3.126393671127121,1164.0,0.0,490.0,48546.64332938721,0.079262792,-1.164582388291234,0.0,-0.38483818201980197,0.04387574263756171,-3.156780681775211,812.0,192.0,357.0,36875.64610792737,33.723411667,-0.8124062708698299,-0.48060100187874755,-0.28680030821054847,0.04256254312848372
qmap154,canonical_sha256_cluster_mean,86f25b05a4edb7fc286f425c98d2846447278adb82c6989aeb115afe8cfdb2e0,86f25b05a4edb7fc286f425c98d2846447278adb82c6989aeb115afe8cfdb2e0,1,"[""4gt5_77""]",M1,-0.6093838162416683,0.5436857762266762,-0.005127748789181874,0.9948853756720779,-0.6093838162416683,240.0,0.0,105.0,9966.118224837242,7.306405917,-0.24012008006004826,0.0,-0.04583140443483429,0.5436857762266762,-0.6101272030409156,240.0,0.0,105.0,10083.082940082904,0.017429333,-0.24012008006004826,0.0,-0.04657479123408157,0.5432817575873582,-0.6145115650308501,166.0,36.0,75.0,7953.489121547699,6.114472541,-0.1660830553748667,-0.09011268785226517,-0.03488349005693255,0.5409050277288421
qmap154,canonical_sha256_cluster_mean,8dd641baf48f55eb172b86f9b05a182576f0a52226d20cb90648426e4be1ced7,8dd641baf48f55eb172b86f9b05a182576f0a52226d20cb90648426e4be1ced7,1,"[""mod10_176""]",M2,-0.820630113386257,0.4401542200415281,-0.015001688429820526,0.9851102763120915,-0.8216036454264437,324.0,0.0,141.0,13407.122465267012,8.903863667,-0.32416210808106516,0.0,-0.06205661377662937,0.43972592431932533,-0.820630113386257,324.0,0.0,137.0,13014.637221155388,0.025222375,-0.32416210808106516,0.0,-0.06108308173644261,0.4401542200415281,-0.8356318018160775,222.0,52.0,102.0,10263.67012296337,9.832251875,-0.22211107405554462,-0.1301627713421608,-0.04797303284962295,0.4336004453250428
qmap154,canonical_sha256_cluster_mean,8e33e885ddd96f3b57ede11f90be05bae3c461df4b9fb1670d222413068d2d44,8e33e885ddd96f3b57ede11f90be05bae3c461df4b9fb1670d222413068d2d44,1,"[""4gt11_83""]",M1,-0.13471198464705628,0.8739675915268008,0.001079027070763211,1.0010796094299146,-0.13471198464705628,48.0,0.0,22.0,2168.7980294939016,5.429347042,-0.048024016012009646,0.0,-0.009611347898380794,0.8739675915268008,-0.1351830715918266,48.0,0.0,22.0,2205.8460611385435,0.004977,-0.048024016012009646,0.0,-0.010082434843151127,0.8735559737657692,-0.13363295757629307,34.0,6.0,16.0,1604.9945253015928,2.325659333,-0.03401701134184017,-0.01501878130871086,-0.007520544189076193,0.8749111351800528
qmap154,canonical_sha256_cluster_mean,8f646fba050365ee2bd40785201080ab4d94bb85dfd7caae056eb74513b04579,8f646fba050365ee2bd40785201080ab4d94bb85dfd7caae056eb74513b04579,1,"[""mod5d1_63""]",M2,-0.14585782426564778,0.8642805741751188,0.009113387167418635,1.0091550405184673,-0.14728815277224638,64.0,0.0,26.0,3005.76385279476,4.657694083,-0.0640320213493462,0.0,-0.01179214252778263,0.8630452527005426,-0.14585782426564778,64.0,0.0,24.0,2421.6148766451643,0.005148167,-0.0640320213493462,0.0,-0.010361814021184034,0.8642805741751188,-0.13674443709822914,38.0,8.0,17.0,1720.0051169291357,2.962425959,-0.03801901267617431,-0.020025041744947816,-0.007236393781989474,0.8721930978510162
qmap154,canonical_sha256_cluster_mean,905244f2543b366d276cc748f223b549e8c6712f4b686c6295e2e70e4df2d908,905244f2543b366d276cc748f223b549e8c6712f4b686c6295e2e70e4df2d908,1,"[""rd84_142""]",M2,-1.8483933036058264,0.15749000176228498,0.02191597648598731,1.0221578955638837,-1.9036777539603742,628.0,0.0,259.0,27978.249373221213,15.473877042,-0.6283142094904596,0.0,-0.41701914105152066,0.14901955292519958,-1.8483933036058264,628.0,0.0,183.0,22368.962191309052,0.030231625,-0.6283142094904596,0.0,-0.361734690696973,0.15749000176228498,-1.8264773271198391,396.0,120.0,152.0,16112.856081813621,75.094224042,-0.3961981320990796,-0.30037562617421726,-0.27155916542814823,0.16097964877368956
qmap154,canonical_sha256_cluster_mean,923c1c3fb38d5e8209a2560552ac8abb6166dacce97b433ca1b7f99201f12f48,923c1c3fb38d5e8209a2560552ac8abb6166dacce97b433ca1b7f99201f12f48,1,"[""ham7_104""]",M2,-1.6000242171469847,0.20189162869620608,-0.015969314435427595,0.984157519021046,-1.6029602221574228,600.0,0.0,266.0,25771.006018564854,11.993504625,-0.6003002001501206,0.0,-0.17297886781465371,0.20129974317739016,-1.6000242171469847,600.0,0.0,263.0,24948.730236487023,0.044537375,-0.6003002001501206,0.0,-0.17004286280421563,0.20189162869620608,-1.6159935315824123,416.0,93.0,195.0,20819.033180627437,15.175325959,-0.4162081387707503,-0.23279111028501837,-0.13731312833399512,0.19869316440877638
qmap154,canonical_sha256_cluster_mean,9296c4d9d70d4b782022666728fc1ed6948b105b09cf991b52689a4556553f5f,9296c4d9d70d4b782022666728fc1ed6948b105b09cf991b52689a4556553f5f,1,"[""qe_qft_5""]",M1,-0.2072503495884163,0.8128161363286656,0.009151162665562762,1.0091931625728627,-0.2072503495884163,48.0,0.0,20.0,2184.382605259369,4.859218083,-0.048024016012009646,0.0,-0.013597950705153591,0.8128161363286656,-0.21094417452473058,52.0,0.0,18.0,2013.282054854563,0.007204417,-0.05202601734634379,0.0,-0.013289774307133729,0.8098192741652681,-0.19809918692285353,38.0,1.0,16.0,1687.7469091049384,2.277351209,-0.03801901267617431,-0.002503130218118477,-0.011948661157307682,0.820288487211781
qmap154,canonical_sha256_cluster_mean,94334a0880d4a94503440956c484a2bfa59894baae72b5892bd249f94da01983,94334a0880d4a94503440956c484a2bfa59894baae72b5892bd249f94da01983,1,"[""square_root_7""]",M2,-40.72511624609834,2.0573431714460183e-18,1.5969285520460588,4.937842782128558,-40.8849860704517,13124.0,0.0,5427.0,533457.3371884242,23.374962625,-13.130566377950306,0.0,-10.736247823536907,1.7533804378965887e-18,-40.72511624609834,13212.0,0.0,5311.0,518681.9066011588,0.862869125,-13.218610407305656,0.0,-10.488333969828195,2.0573431714460183e-18,-39.12818769405228,9390.0,1915.0,4196.0,439425.61807848,66.385860042,-9.394698132349388,-4.7934943676968835,-7.916789415693917,1.0158837129486198e-17
qmap154,canonical_sha256_cluster_mean,96c783c9bca0ef85595484b3ce3d699b0387661d205d223d6e547c44bdd87c0a,96c783c9bca0ef85595484b3ce3d699b0387661d205d223d6e547c44bdd87c0a,1,"[""4mod5-v0_20""]",M2,-0.10749308743085022,0.8980827304883225,0.003651627142474051,1.0036583024556462,-0.1083746331146524,44.0,0.0,18.0,2130.966744343222,4.6467585,-0.04402201467767551,0.0,-0.008826390039498158,0.8972913783913241,-0.10749308743085022,44.0,0.0,17.0,1762.9457914334102,0.003896292,-0.04402201467767551,0.0,-0.007944844355695979,0.8980827304883225,-0.10384146028837617,30.0,5.0,13.0,1365.0368447854853,1.938875875,-0.030015010007506032,-0.012515651090592385,-0.005784570792799021,0.9013681887466415
qmap154,canonical_sha256_cluster_mean,983207e15135fbfdbac900dec7d7cc3f72d7bfe6a3ba36b5b188fdb8ecf12de1,983207e15135fbfdbac900dec7d7cc3f72d7bfe6a3ba36b5b188fdb8ecf12de1,1,"[""ex2_227""]",M1,-3.005721752192257,0.04950301252382014,-0.025916100010787257,0.9744168397416267,-3.005721752192257,1152.0,0.0,489.0,46819.18591127466,14.313661084,-1.1525763842882315,0.0,-0.3204732318023226,0.04950301252382014,-3.0076340005150675,1156.0,0.0,488.0,46205.02663712899,0.082619167,-1.1565783856225658,0.0,-0.31838347879079903,0.049408440922159,-3.031637852203044,798.0,180.0,365.0,37365.50432550727,28.880950333,-0.7983992661996604,-0.45056343926132586,-0.25000301064035524,0.04823656902115099
qmap154,canonical_sha256_cluster_mean,9884edf0a652dbcd3b12d359e9a7b9eee9032e6cd906954e05d636a7a12c59a4,9884edf0a652dbcd3b12d359e9a7b9eee9032e6cd906954e05d636a7a12c59a4,1,"[""mini_alu_305""]",M1,-0.8684385803692174,0.41960621939538234,-0.010276961089447978,0.9897756664371964,-0.8684385803692174,316.0,0.0,125.0,12568.600889738587,13.002327958,-0.31615810541239686,0.0,-0.12400840827462954,0.41960621939538234,-0.8705851412850425,320.0,0.0,117.0,12079.109521342372,0.019557792,-0.320160106746731,0.0,-0.12215296785612047,0.41870647510823267,-0.8787155414586654,208.0,60.0,87.0,9254.36615970381,17.744182334,-0.20810406938537515,-0.15018781308710863,-0.09288047995859433,0.415316025443257
qmap154,canonical_sha256_cluster_mean,9986622748f143462cb57b994c62dface6274571ab108abe0d5da591993d56d7,9986622748f143462cb57b994c62dface6274571ab108abe0d5da591993d56d7,1,"[""rd53_130""]",M1,-4.8991001230133975,0.007453287095605055,-0.049457642326293794,0.9517454710067887,-4.8991001230133975,1880.0,0.0,785.0,74298.55452539532,15.979051542,-1.8809406271370446,0.0,-0.5214030863938448,0.007453287095605055,-4.903902338220787,1880.0,0.0,783.0,75253.40748911489,0.128347875,-1.8809406271370446,0.0,-0.5262053016012347,0.007417580610701621,-4.948557765339691,1308.0,294.0,588.0,59568.207947864714,53.206228583,-1.308654436327263,-0.7359202841268322,-0.4060119372390183,0.007093632237355454
qmap154,canonical_sha256_cluster_mean,9e3f053dbede7457444bf109616af357b3ab6d81a6a1537fd8fe7bc8559feb88,9e3f053dbede7457444bf109616af357b3ab6d81a6a1537fd8fe7bc8559feb88,1,"[""hwb5_53""]",M1,-6.3868344488741755,0.0016835772247393347,-0.10186982389100052,0.9031471121938445,-6.3868344488741755,2460.0,0.0,1091.0,103084.3265533379,12.718948625,-2.4612308206154947,0.0,-0.6019546929940323,0.0016835772247393347,-6.399425524690126,2472.0,0.0,1083.0,102271.30926832509,0.179214791,-2.473236824618497,0.0,-0.6025397648069799,0.0016625120710309534,-6.488704272765176,1718.0,397.0,792.0,79995.61093928695,9.7995055,-1.718859573096512,-0.9937426965930354,-0.45153645000929576,0.0015205179086786572
qmap154,canonical_sha256_cluster_mean,9e525b1d35ed9e69aaedcf8bd3fdf71ef4f7393c6838de0a4837f6c92a652f0d,9e525b1d35ed9e69aaedcf8bd3fdf71ef4f7393c6838de0a4837f6c92a652f0d,1,"[""sqn_258""]",M1,-56.52739619130158,2.8213941255446305e-25,2.038271586244214,7.677328125050968,-56.52739619130158,18484.0,0.0,7662.0,737083.6264317728,31.987633042,-18.49324816595805,0.0,-13.197051089569044,2.8213941255446305e-25,-56.55800330151196,18512.0,0.0,7658.0,736825.8370708319,1.266560666,-18.52126217529839,0.0,-13.199644190439088,2.736347558585412e-25,-54.48912460505736,13034.0,2939.0,5819.0,595843.1753539181,70.874524417,-13.040521347927786,-7.3566997110502035,-9.262316000959247,2.1660768471897373e-24
qmap154,canonical_sha256_cluster_mean,a15dd882bbe53aea063fc08cb96e33fd774fc6763d90813aa5ed1415ffb775a2,a15dd882bbe53aea063fc08cb96e33fd774fc6763d90813aa5ed1415ffb775a2,1,"[""rd53_251""]",M1,-6.224727127862335,0.0019798639913699637,-0.04750127171986662,0.9536092604080137,-6.224727127862335,2312.0,0.0,996.0,94542.43551484776,17.523270916,-2.3131567712451315,0.0,-0.7700495987041375,0.0019798639913699637,-6.229088993152077,2312.0,0.0,996.0,94905.46692019027,0.165501542,-2.3131567712451315,0.0,-0.7744114639938801,0.0019712468983094584,-6.272228399582201,1588.0,377.0,732.0,76301.71304054887,58.072594542,-1.5887945297306525,-0.9436800922306658,-0.5982330197078171,0.0018880166365187693
qmap154,canonical_sha256_cluster_mean,a18c9f80ee68afee3443e316232d2f6de495ee5d68f0f3ff3c3605e2760916ed,a18c9f80ee68afee3443e316232d2f6de495ee5d68f0f3ff3c3605e2760916ed,1,"[""4gt13-v1_93""]",M1,-0.31535269560997403,0.7295315263223074,-0.005496082507761069,0.9945189933217256,-0.31535269560997403,124.0,0.0,54.0,5147.117969819125,5.617199958,-0.12406204136435826,0.0,-0.02351178901717161,0.7295315263223074,-0.3163490927652097,124.0,0.0,55.0,5288.245144687616,0.009423083,-0.12406204136435826,0.0,-0.02450818617240729,0.7288049852066851,-0.3208487781177351,88.0,19.0,39.0,3857.5212264375728,3.630387458,-0.08804402935535102,-0.04755947414425106,-0.017466409389688867,0.7255329591545231
qmap154,canonical_sha256_cluster_mean,a349d8041680093f4e0e734c78665ba74fb201322af6505319a01c6838b887c3,a349d8041680093f4e0e734c78665ba74fb201322af6505319a01c6838b887c3,1,"[""4gt4-v0_79""]",M1,-1.0905217419842788,0.33604112119973767,-0.01346953684113461,0.9866207714452436,-1.0905217419842788,420.0,0.0,186.0,17647.157645366948,9.719223333,-0.42021014010508445,0.0,-0.09851146738876426,0.33604112119973767,-1.0907351279301063,420.0,0.0,184.0,17491.634468962147,0.031011625,-0.42021014010508445,0.0,-0.0987248533345918,0.335969422397284,-1.1039912788254134,288.0,67.0,135.0,14048.224103913175,11.075852917,-0.2881440960720579,-0.16770972461393796,-0.07633732364898754,0.3315451502354098
qmap154,canonical_sha256_cluster_mean,a35a0cb5a5e80b130e60fa4e26dfdd940ac110073cf1e447d5f32ea63e0902b2,a35a0cb5a5e80b130e60fa4e26dfdd940ac110073cf1e447d5f32ea63e0902b2,1,"[""aj-e11_165""]",M1,-0.7218716567770166,0.485842074840411,-0.004727062898600476,0.9952840920795404,-0.7218716567770166,280.0,0.0,131.0,12797.837054258944,9.008524,-0.28014009340338963,0.0,-0.05746041639681619,0.485842074840411,-0.723870782920947,284.0,0.0,127.0,12059.73098745516,0.021170209,-0.2841420947377238,0.0,-0.05545754120641239,0.48487178543538173,-0.7265987196756171,180.0,49.0,85.0,8338.971941055754,7.119988458,-0.1800900600450362,-0.12265338068780537,-0.03958413196596474,0.48355088835157856
qmap154,canonical_sha256_cluster_mean,a6601aa8a2f26cecf967808159491730a5ec445ea7982d3bada3e769531cf1b0,a6601aa8a2f26cecf967808159491730a5ec445ea7982d3bada3e769531cf1b0,1,"[""sf_274""]",M2,-3.5579417168150664,0.02849742015120758,-0.07667182205395795,0.9261937601018903,-3.563561132113359,1356.0,0.0,613.0,57597.41405951561,10.017428667,-1.3566784523392725,0.0,-0.3345404064189571,0.02833773041414477,-3.5579417168150664,1356.0,0.0,600.0,56164.12901965393,0.105646875,-1.3566784523392725,0.0,-0.32892099112066425,0.02849742015120758,-3.6346135388690244,934.0,228.0,436.0,46118.33902054906,34.522146,-0.9344673115670211,-0.5707136897310128,-0.25709026421586084,0.02639413272305033
qmap154,canonical_sha256_cluster_mean,a8f4097d0168378803725415aada0c52d1bc452c2a07d485204863fef857bf84,a8f4097d0168378803725415aada0c52d1bc452c2a07d485204863fef857bf84,1,"[""4mod5-bdd_287""]",M1,-0.33402425996439006,0.7160364109986639,-0.0024582485636067686,0.997544770455054,-0.33402425996439006,124.0,0.0,61.0,6041.651753965435,7.862939,-0.12406204136435826,0.0,-0.03777090156604738,0.7160364109986639,-0.33453291012796915,124.0,0.0,60.0,5942.057730718415,0.01094125,-0.12406204136435826,0.0,-0.03827955172962643,0.7156722915736339,-0.3364825085279968,80.0,23.0,39.0,4076.3751333543737,3.68134625,-0.08004002668668275,-0.05757199501672497,-0.02667916979060468,0.7142783772471228
qmap154,canonical_sha256_cluster_mean,aacab69f698e7b9ecb3ad3698004174062167964aebd93c4efcbe624131bff1d,aacab69f698e7b9ecb3ad3698004174062167964aebd93c4efcbe624131bff1d,1,"[""4gt11_82""]",M2,-0.15490465070448334,0.8564968399606243,0.0028699313223377043,1.0028740535177645,-0.15533418323927312,56.0,0.0,24.0,2391.354506511963,6.16387825,-0.05602801868067792,0.0,-0.011004280138832808,0.8561290257016672,-0.15490465070448334,56.0,0.0,22.0,2210.77251335491,0.005399292,-0.05602801868067792,0.0,-0.010574747604043038,0.8564968399606243,-0.15203471938214563,42.0,5.0,19.0,1912.3773748582134,2.696460959,-0.042021014010508444,-0.012515651090592385,-0.009196169861282437,0.8589584577164673
qmap154,canonical_sha256_cluster_mean,aacd9d461d97474d739216de7842190ad2c493eec99d4613f395da4a2c442559,aacd9d461d97474d739216de7842190ad2c493eec99d4613f395da4a2c442559,1,"[""4gt4-v0_80""]",M2,-0.8431414559969747,0.43035645180808557,-0.011080465168073372,0.9889806970756227,-0.8432343959746896,324.0,0.0,147.0,14024.7234767548,9.065986333,-0.32416210808106516,0.0,-0.07867482250133104,0.43031645634766247,-0.8431414559969747,324.0,0.0,145.0,13897.790986872884,0.023552125,-0.32416210808106516,0.0,-0.07858188252361607,0.43035645180808557,-0.854221921165048,222.0,53.0,102.0,10701.28591339617,8.515230083,-0.22211107405554462,-0.13266590156027927,-0.05904748015693069,0.4256142237001521
qmap154,canonical_sha256_cluster_mean,be58b162bd8a9700b69db3a25381397ae6cdfc255448c9843b1455ef0304c168,be58b162bd8a9700b69db3a25381397ae6cdfc255448c9843b1455ef0304c168,1,"[""0410184_169""]",M2,-1.2227475934294427,0.29442010782334455,0.01397465622997296,1.0140727581860425,-1.2283854517465937,432.0,0.0,163.0,16381.224431274426,9.210951417,-0.43221614410808684,0.0,-0.23028184999862716,0.2927648793259374,-1.2227475934294427,436.0,0.0,153.0,15114.007849593469,0.026020458,-0.436218145442421,0.0,-0.22064199034714202,0.29442010782334455,-1.2087729371994698,320.0,51.0,132.0,14147.375032573043,25.781795834,-0.320160106746731,-0.12765964112404232,-0.19506573168881663,0.2985634108058511
qmap154,canonical_sha256_cluster_mean,be9e69cdeacc1bca8baee7df907061733b8c0c8ee5f5400f69c299d861a6c725,be9e69cdeacc1bca8baee7df907061733b8c0c8ee5f5400f69c299d861a6c725,1,"[""rd53_131""]",M1,-2.173888741364781,0.11373447188566607,-0.035661406634219794,0.9649669695889208,-2.173888741364781,836.0,0.0,357.0,34934.42435753634,12.890791,-0.8364182788758348,0.0,-0.2345706181144443,0.11373447188566607,-2.1741004945276523,836.0,0.0,353.0,34822.303990789864,0.0586795,-0.8364182788758348,0.0,-0.23478237127731585,0.11371039080122965,-2.2095501479990007,604.0,128.0,272.0,28092.665367614954,23.089204375,-0.6043022014844548,-0.32040066791916505,-0.18194743422087908,0.10975000867330749
qmap154,canonical_sha256_cluster_mean,bfa75e9edbb6ab94cd64844561c0745f471f23c85dfd068594d38324267ec989,bfa75e9edbb6ab94cd64844561c0745f471f23c85dfd068594d38324267ec989,1,"[""4gt4-v0_72""]",M1,-1.1959164521424395,0.30242666757416814,-0.016444720118834688,0.9836897561405114,-1.1959164521424395,456.0,0.0,199.0,19371.815137787762,10.475600208,-0.4562281521140917,0.0,-0.10996157706842308,0.30242666757416814,-1.1964056066585358,460.0,0.0,193.0,18363.29404045166,0.031452375,-0.4602301534484258,0.0,-0.1064487302501851,0.30227877037917567,-1.2123611722612742,310.0,76.0,140.0,14766.189867300449,15.169481416,-0.31015510341089564,-0.19023789657700424,-0.08224144931344952,0.29749401487642096
qmap154,canonical_sha256_cluster_mean,c6a370a3fd82cb35caac5770d763a98a341d78297bfc3c07d9c74ed215b9b620,c6a370a3fd82cb35caac5770d763a98a341d78297bfc3c07d9c74ed215b9b620,1,"[""C17_204""]",M1,-2.227538377237805,0.10779345062340649,-0.024386872942856463,0.9759080842835558,-2.227538377237805,848.0,0.0,364.0,34773.6042322768,14.84907275,-0.8484242828788371,0.0,-0.23692582709362797,0.10779345062340649,-2.2433442800207506,860.0,0.0,364.0,35482.26083376361,0.062243166,-0.8604302868818395,0.0,-0.24072572587357133,0.10610307199399976,-2.2519252501806615,588.0,133.0,268.0,28610.572183434004,22.831481667,-0.5882941961471182,-0.33291631900975743,-0.1885264677584459,0.1051964998962027
qmap154,canonical_sha256_cluster_mean,c8416c44c0070c3fb15d442644a2d57645ab8eacb8876b7384d5baca60842315,c8416c44c0070c3fb15d442644a2d57645ab8eacb8876b7384d5baca60842315,1,"[""mod8-10_178""]",M1,-1.62663040803199,0.19659089040346633,-0.017729005949025378,0.9824272282222876,-1.62663040803199,628.0,0.0,280.0,26558.98264681625,9.925188083,-0.6283142094904596,0.0,-0.15119705880623308,0.19659089040346633,-1.6284978751508503,632.0,0.0,274.0,26048.54445409233,0.047086375,-0.6323162108247937,0.0,-0.14906252459075917,0.19622410596530407,-1.6443594139810154,422.0,103.0,197.0,20984.549331296996,17.106489125,-0.4222111407722515,-0.25782241246620313,-0.11720672100726327,0.19313624355282896
qmap154,canonical_sha256_cluster_mean,c8d56b244118432388e76545f2d8c01bfa8f43508c1f8ae17157e79bf41289da,c8d56b244118432388e76545f2d8c01bfa8f43508c1f8ae17157e79bf41289da,1,"[""mod10_171""]",M1,-1.1289397064560092,0.32337594814333637,-0.018798821660982457,0.9813767741340127,-1.1289397064560092,440.0,0.0,196.0,18985.681781630148,9.141771542,-0.44022014677675514,0.0,-0.08705599592707057,0.32337594814333637,-1.1339240384043872,444.0,0.0,196.0,19131.258798687017,0.033131625,-0.44422214811108923,0.0,-0.08803832654111446,0.3217681453138016,-1.1477385281169916,298.0,73.0,138.0,14605.911343997663,12.09843325,-0.29814909940789325,-0.1827285059226488,-0.06519735903426607,0.3173536448214352
qmap154,canonical_sha256_cluster_mean,c99d557b492a18a7a3de36a4531d517c18f9e2dac5eba9a2a992076e0c8093b0,c99d557b492a18a7a3de36a4531d517c18f9e2dac5eba9a2a992076e0c8093b0,1,"[""4mod5-v0_18""]",M1,-0.3145816810321812,0.7300942226597257,-0.0075976192162388045,0.9924311697373318,-0.3145816810321812,116.0,0.0,56.0,5286.856033523669,7.064260584,-0.11605803869568998,0.0,-0.02483210025749684,0.7300942226597257,-0.3148899542125354,116.0,0.0,56.0,5326.876984679473,0.010090875,-0.11605803869568998,0.0,-0.02514037343785105,0.7298691888794698,-0.32217930024842,80.0,20.0,39.0,3878.537339426407,3.530388583,-0.08004002668668275,-0.05006260436236954,-0.018385127120373327,0.7245682634126596
